,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,domain_add,ip_country,class
8883,27941,0,910224000,tcp,http,0,10.173.191.234,SF,220,713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8884,27945,0,894412800,tcp,http,0,192.168.176.58,SF,255,4401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,46,255,1.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8885,27948,0,899769600,tcp,http,1,10.53.66.242,SF,203,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8886,27951,0,901929600,tcp,http,0,10.231.199.109,SF,225,1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
8887,27952,0,896832000,tcp,http,0,10.32.197.26,SF,245,4976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
8888,27960,0,915062400,tcp,http,1,10.214.100.165,SF,195,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8889,27962,0,909273600,tcp,http,1,10.109.182.93,SF,293,1193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8890,27964,0,907286400,tcp,http,1,172.18.246.93,SF,200,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8891,27966,0,892598400,tcp,http,1,192.168.178.41,SF,211,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,255,1.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8892,27973,0,898560000,tcp,http,0,192.168.72.67,SF,164,394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.14,1.0,0.0,0.71,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8893,27977,0,893721600,tcp,http,0,10.192.223.164,SF,257,2129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,189,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
8894,27980,0,914198400,tcp,http,1,172.21.107.220,SF,275,432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8895,27982,0,898732800,tcp,http,1,192.168.135.104,SF,342,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8896,27987,0,890092800,tcp,http,1,192.168.133.62,SF,237,7262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
8897,27988,0,886377600,tcp,http,0,192.168.181.196,SF,262,31149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8898,28015,0,905385600,tcp,http,0,192.168.79.56,SF,319,3588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,18,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,gmail.com,GB,0
8899,28017,0,909878400,tcp,http,1,192.168.29.140,SF,278,7561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
8900,28018,0,894412800,tcp,http,1,10.101.179.36,SF,291,2457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,29,0.0,0.0,0.0,0.0,1.0,0.0,0.07,149,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8901,28020,0,897264000,tcp,http,1,172.18.224.246,SF,205,286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.33,0.33,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.05,0.33,0.01,0.0,0.0,gmail.com,GB,0
8902,28023,0,903312000,tcp,http,0,192.168.169.0,SF,276,2138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8903,28024,0,885427200,tcp,http,1,10.54.99.245,SF,234,1904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,12,255,1.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8904,28025,0,893030400,tcp,http,1,192.168.127.57,SF,347,12518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,37,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.01,hotmail.com,GB,0
8905,28027,0,900460800,tcp,http,1,172.18.162.150,SF,257,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,38,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8906,28028,0,914457600,tcp,http,1,10.102.123.28,SF,252,1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8907,28032,0,908409600,tcp,http,0,10.193.46.192,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18,109,1.0,0.0,0.06,0.26,0.0,0.0,1.0,1.0,yahoo.com,GB,0
8908,28037,0,885340800,tcp,http,0,192.168.173.220,SF,200,7911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
8909,28038,0,910569600,tcp,http,1,10.83.242.53,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,47,1.0,0.38,0.0,0.0,0.06,0.06,0.06,255,18,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,hotmail.com,GB,1
8910,28045,0,888192000,tcp,http,1,172.31.113.197,SF,239,720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,45,0.0,0.0,0.0,0.0,1.0,0.0,0.04,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8911,28046,0,892512000,tcp,http,1,192.168.53.58,SF,206,1027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8912,28047,0,909014400,tcp,http,1,172.24.167.87,SF,253,9018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8913,28055,0,915062400,tcp,http,1,10.125.139.68,SF,216,2665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8914,28065,0,909446400,tcp,http,1,172.30.48.210,SF,193,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
8915,28067,0,893116800,tcp,http,0,192.168.2.77,SF,239,394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8916,28071,0,901065600,tcp,http,1,172.17.230.235,SF,234,4178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8917,28083,0,913161600,tcp,http,0,192.168.128.229,SF,249,2815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8918,28084,0,884390400,tcp,http,1,10.126.230.47,SF,220,1772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
8919,28088,0,911433600,tcp,http,0,10.237.190.65,SF,210,6201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,gmail.com,GB,0
8920,28089,0,902707200,tcp,http,1,172.29.28.58,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,89,255,1.0,0.0,0.01,0.12,0.01,0.01,0.99,0.99,gmail.com,GB,0
8921,28090,0,904608000,tcp,http,0,10.189.60.22,SF,328,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8922,28091,0,913248000,tcp,http,0,192.168.240.122,SF,319,475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
8923,28095,0,898560000,tcp,http,0,192.168.197.204,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,76,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,hotmail.com,GB,1
8924,28100,0,899337600,tcp,http,0,192.168.97.101,SF,206,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8925,28101,0,908582400,tcp,http,0,192.168.201.108,SF,284,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8926,28102,0,904953600,tcp,http,0,192.168.17.249,SF,305,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8927,28105,0,911174400,tcp,http,1,10.207.249.43,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,13,1.0,0.0,0.33,0.38,0.0,0.0,1.0,1.0,hotmail.com,GB,0
8928,28111,0,913248000,tcp,http,1,192.168.37.96,SF,224,24698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8929,28113,0,900806400,tcp,http,1,10.194.151.39,SF,335,1452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8930,28120,0,886377600,tcp,http,1,192.168.220.85,SF,312,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,26,1.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8931,28125,0,909014400,tcp,http,1,10.51.249.226,SF,181,7931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8932,28129,0,902102400,tcp,http,0,10.28.155.104,SF,294,1600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8933,28131,0,894585600,tcp,http,0,10.42.235.80,SF,189,890,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8934,28132,0,900806400,tcp,http,1,192.168.22.229,SF,206,8678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8935,28133,0,897609600,tcp,http,0,172.30.148.236,SF,246,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8936,28136,0,912643200,tcp,http,0,172.17.113.244,SF,231,1722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8937,28137,0,883699200,tcp,http,1,10.171.251.129,SF,201,1315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8938,28141,0,891388800,tcp,http,0,192.168.145.106,SF,339,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,27,0.0,0.0,0.0,0.0,1.0,0.0,0.07,55,255,1.0,0.0,0.02,0.02,0.0,0.0,0.31,0.38,hotmail.com,GB,0
8939,28148,0,906422400,tcp,http,1,10.21.28.43,SF,281,1640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0.0,0.0,0.0,0.0,1.0,0.0,0.27,178,255,1.0,0.0,0.01,0.04,0.01,0.0,0.0,0.0,gmail.com,GB,0
8940,28150,0,910310400,tcp,http,1,172.30.215.155,SF,284,17086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
8941,28154,0,897177600,tcp,http,0,172.25.40.239,SF,165,7775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
8942,28156,0,909100800,tcp,http,0,192.168.19.18,SF,225,707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8943,28161,0,898387200,tcp,http,0,192.168.34.121,SF,231,1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,yahoo.com,GB,0
8944,28168,0,899337600,tcp,http,1,192.168.103.208,SF,223,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.01,0.0,0.0,hotmail.com,GB,0
8945,28169,0,913507200,tcp,http,1,172.20.19.186,SF,257,5989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8946,28171,0,884649600,tcp,http,0,172.22.239.16,SF,284,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8947,28173,0,896227200,tcp,http,1,172.30.205.128,SF,323,10783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,15,0.0,0.07,0.0,0.0,1.0,0.0,0.27,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8948,28174,0,891993600,tcp,http,1,172.27.158.137,SF,327,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8949,28175,0,887328000,tcp,http,1,10.102.198.240,SF,246,4184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,36,0.0,0.0,0.0,0.0,1.0,0.0,0.11,102,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8950,28177,0,886032000,tcp,http,0,10.7.196.23,SF,223,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.33,0.25,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.06,0.33,0.0,0.0,0.0,hotmail.com,GB,0
8951,28178,0,910915200,tcp,http,1,172.19.105.94,SF,289,1726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
8952,28181,0,906076800,tcp,http,1,172.17.67.160,SF,219,14593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,gmail.com,GB,0
8953,28188,0,893980800,tcp,http,0,172.25.232.135,SF,257,6935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,68,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,gmail.com,GB,0
8954,28189,0,890784000,tcp,http,0,172.17.68.92,SF,231,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8955,28190,0,908841600,tcp,http,0,10.30.63.172,SF,243,17376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8956,28192,0,888624000,tcp,http,0,10.237.203.192,SF,296,2666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.02,hotmail.com,GB,0
8957,28197,0,891043200,tcp,http,0,192.168.242.78,SF,213,24572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8958,28199,0,899424000,tcp,http,0,192.168.72.191,SF,198,1018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8959,28201,0,893894400,tcp,http,0,192.168.61.63,SF,232,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
8960,28203,0,896659200,tcp,http,1,172.17.0.137,SF,214,1063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,20,0.0,0.0,0.0,0.0,1.0,0.0,0.15,177,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
8961,28205,0,903571200,tcp,http,0,10.106.161.176,SF,373,6752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8962,28208,0,897782400,tcp,http,1,172.20.23.197,SF,192,17750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,92,1.0,0.0,0.08,0.09,0.0,0.01,0.0,0.0,yahoo.com,GB,0
8963,28213,0,894326400,tcp,http,1,192.168.47.128,SF,459,5154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.83,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.01,gmail.com,GB,0
8964,28216,0,912988800,tcp,http,0,172.22.66.64,SF,233,37895,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8965,28222,0,897264000,tcp,http,1,172.17.164.123,SF,212,4556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8966,28224,0,899510400,tcp,http,0,10.0.91.174,SF,313,2768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.17,0.14,0.0,0.0,1.0,0.0,0.29,17,255,1.0,0.0,0.06,0.04,0.06,0.0,0.0,0.0,gmail.com,GB,0
8967,28225,0,912643200,tcp,http,1,172.25.49.107,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,23,1.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,hotmail.com,GB,1
8968,28228,0,884736000,tcp,http,1,192.168.255.196,SF,256,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,28,0.0,0.0,0.0,0.0,1.0,0.0,0.11,158,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
8969,28230,0,901238400,tcp,http,0,172.19.206.130,SF,339,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,246,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8970,28234,0,914716800,tcp,http,1,172.20.115.206,SF,201,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8971,28239,0,906508800,tcp,http,0,192.168.82.232,SF,201,637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
8972,28240,0,908150400,tcp,http,1,172.25.146.46,SF,343,3296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,154,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,gmail.com,GB,0
8973,28242,0,889833600,tcp,http,1,192.168.200.195,SF,329,6345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
8974,28244,0,910224000,tcp,http,1,192.168.67.151,SF,289,2536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
